ID,Dominio,Auto,Año,Chasis,Motor,Modelo,Tipo
345,FKB183,RANGER 4X2 PLUS 2.8L D,2006,8AFDR12F56J477338,C36199117,Ford,Pick-Up
354,DWK343,"HILUX 3,0 D/CAB 4X2 D DX",2003,8AJ33LNL0529402070,5L5149313,Toyota,Pick-Up
357,CQQ784,FORD RANGER XL 2.5 D/CAB,1999,8AFDR12D5XJ008539,A79103955,Ford,Pick-Up
358,EOX509,RANGER,2004,8AFDR12F64J357819,C20156070,Ford,Pick-Up
359,FWA237,S-10 2.8TDI STD 4X2 CD,2006,9BG138AJ07C401842,M1A273003,Chevrolet,Pick-Up
360,FWA238,S10 2.8TDI 4X2 ELECTRONIC CD,2006,9BG138AJ07C401846,M1A273277,Chevrolet,Pick-Up
362,VSA842,F-100,1974,KAIJXM-70441,XUAD 78574,Ford,Pick-Up
373,GNQ403,F-100 4X2 XL PLUS 3.9D CAB. SIMPLE,2007,9BFFF22C87B043517,30822698,Ford,Pick-Up
375,GKL404,F100 4X2 XL PLUS 3.9D CABINA SIMPLE,2007,9BFFF22C77B043511,30822824,Ford,Pick-Up
377,GNQ486,S 10 2.8TDI 4X2 ELECT. CD,2007,9BG139AJ07C421862,M1A290330,Chevrolet,Pick-Up
378,GNZ819,RANGER DC 4X2 XL PLUS 3.0D,2007,8AFSR12P98J105061,C34234786,Ford,Pick-Up
380,GJZ557,S10 2.8TDI STD ELECTROC CD,2007,9BGI138AJ08C400391,MIA294774,Chevrolet,Pick-Up
382,GPE868,RANGER DC 4X2 XL PLUS 3.0 D,2007,BAFDR12P08J110472,C34236199,Ford,Pick-Up
383,GPE866,RANGER DC 4X2 XL PLUS 3.0 D,2007,8AFDR12P58J107860,C34236648,Ford,Pick-Up
384,GJE940,F-100 4X2 XL PLUS 3.9D CAB. SIMPLE,2007,9BFFF22CX7B043289,30821301,Ford,Pick-Up
388,GJZ564,RANGER CS 4X2 XL PLUS 3.0 LD,2007,8AFER10P57J064353,C34224490,Ford,Pick-Up
391,GSI627,F-100XL PLUS 3.9D CAB. DOB,2007,9BFHW21C38B048765,30827902,Ford,Pick-Up
401,BYV629,SILVERADO STD NAFTA 4.1,1998,08AG244NEVVA141960,UQ0001201,Chevrolet,Pick-Up
404,FZI763,RANGER DC 4X2 XL PLUS 3.0L D,2006,8AFDR12P76J001486,C34205939,Ford,Pick-Up
405,BLS634,RANGER XL,1997,1FTCR10A1TTA57988,A57988,Ford,Pick-Up
406,VLZ420,HILUX DOB.CAB. 4X2,1994,LN85-0133984,2L-3584726,Toyota,Pick-Up
408,VVO551,F 100,1971,XXX,XXX,Ford,Pick-Up
409,VVO554,XXX,1972,XXX,XXX,Ford,Pick-Up
410,U047817,"F100 STD 3,6",1977,0,111,Ford,Pick-Up
412,U059143,F 100,1980,46760,YKAK50484,Ford,Pick-Up
413,I061308,F 100,1980,111,0,Ford,Pick-Up
414,VVO568,C 10 CUSTOM 3 VEL,1986,GC3004135,6003967*,Chevrolet,Pick-Up
415,WPR289,504 GD,1987,8011842,569560,Peugeot,Pick-Up
416,AWN545,F 150 XL 4X2 V6 AA DS,1995,9471309,SCE10271,Ford,Pick-Up
418,DZE264,"S10 2,8 TDI D/CABINA",2003,404743,4105605,Chevrolet,Pick-Up
419,VVO566,C10 CUSTOM 3 VEL,1986,GS3003031,6003020*,Chevrolet,Pick-Up
423,VFS909,F-100 8 CIL,1982,KA1JBP-06151,BPAK14613,Ford,Pick-Up
424,U072733,F-100 8 CIL,1985,KB1JDE-32926,DEAK39234,Ford,Pick-Up
427,AWN542,LUV TFR 16 HDL 2.3 CD,1996,8GGTFR6STHA018852,446210,Chevrolet,Pick-Up
428,FEW222,"S10 2,8 TI D/CABINA",2005,9BG138AC05C437011,M1T227457,Chevrolet,Pick-Up
430,FEW223,"S10 2,8 TI D/CABINA",2005,9BG138AC05C436658,M1T227417,Chevrolet,Pick-Up
432,FEW271,"S10 2,8STD T INTERC 4X4",2005,9BG138BC06C106362,MIT239382,Chevrolet,Pick-Up
433,FEW270,"S10 2,8STD T INTERC 4X4",2005,3BG138BC06C106129,MIT239505,Chevrolet,Pick-Up
443,VVO562,F-100,1983,KA1JCA-02655,CAAK11957,Ford,Pick-Up
449,BBX306,2.7LX 4X2D D/CAB,1996,JN1UBMD21SX451526,TD27427839,Nissan,Pick-Up
450,BSL634,FORD RANGER XL 2.5,1997,1FTCR10A1TTA57988,A57988,Ford,Pick-Up
451,DNZ256,TFR 54 HDAL,2000,TFR54HY129540,733752,Isuzu,Pick-Up
452,EMA874,RANGER XL 2.8 TDI D/CAB PLUS,2004,8AFDR12F34J348365,C20152792,Ford,Pick-Up
456,FEW239,RANGER DC 4X2 XL 2.8L D,2005,8AFDR12F05J437005,C36186804,Ford,Pick-Up
458,WTX295,F-100 D/CAB,1983,KA1JBS-39993,BSAK47090,Ford,Pick-Up
459,VVO561,F-100 D/CAB.,1982,KA1JBS-35788,BSAK43224,Ford,Pick-Up
460,FZI771,"FRONTIER 4X2 XE 2,8 TD D/CAB",2006,94DCEGD227J744650,MWM M1A270028,Nissan,Pick-Up
461,FZI770,"FRONTIER 4X2 XE 2,8 TD D/CAB",2006,94DCEGD227J744745,MWM M1A270845,Nissan,Pick-Up
466,WRC143,SCOTTDALE 10,1978,F174177,A231A88398,Chevrolet,Pick-Up
470,GUJ613,RANGER DC-4X2 XL 3.0,2007,8AFER13P08J130935,C34241611,Ford,Pick-Up
472,EVW141,"S 10 2,8 TDI D/CAB",2005,9BG138ACO5C419818,40704205168,Chevrolet,Pick-Up
480,U066192,F 100,1982,XXX,XXX,Ford,Pick-Up
482,XIJ078,COMBI,1985,8AWZZZ20ZFR000418,BZ509178,Volkswagen,Pick-Up
484,VJG487,F 100,1981,KA1JYK-41437,YCAK48064,Ford,Pick-Up
491,BYV679,LUV,1998,XXX,XXX,Chevrolet,Pick-Up
493,UUY355,"F-100 STD 3,6",1985,KB1JFX04136,FXAK14591,Ford,Pick-Up
497,EMR574,RANGER XL 2.8 TDI D/CAB PLUS,2004,8AFDR12FX4J364613,C20158219,Ford,Pick-Up
498,AZN643,"F-100 STD 3,6",1995,FETNL22SJ011711,SSAR11104,Ford,Pick-Up
500,CLZ674,"RANGER XLT 2,5",1998,FDR10D2WJ052497,A79086038,Ford,Pick-Up
503,UUY353,"F-100 STD 3,6",1987,KB1JHY16493,HSAB23735,Ford,Pick-Up
509,BOL606,"S10 2,5 TD DLX",1997,9BG124ATVVC92,4A8A47B026998C,Chevrolet,Pick-Up
511,VVO565,C10,1983,XXX,XXX,Chevrolet,Pick-Up
513,BYV559,SILVERADO D MAX,1998,G244NEVVA141765,UQ0001485,Chevrolet,Pick-Up
515,CKG718,RANGER XL 4X2,1998,8AFDR1ESWJ076172,WWE059725,Ford,Pick-Up
516,UDS591,WILLIS aÃ±o 1947,1987,XXX,XXX,Jeep,Pick-Up
517,BYV556,"S10 2,5 TD DLX",1998,9BG138CTWWC9250,4A8A46B071548D,Chevrolet,Pick-Up
520,FWA275,"S10 2,8 TDI",2006,9BG138AC06C429392,M1T267779,Chevrolet,Pick-Up
523,CHV692,504 PUN G PI,1998,ED8AED37000W5329011,980643,Peugeot,Pick-Up
526,GIS547,S10 D/CABINA,2007,9BG138BJ07C417695,M1A286051,Chevrolet,Pick-Up
528,U047132,F 100,1974,XXX,XXX,Ford,Pick-Up
529,U049113,"F-100 STD 3,6",1977,KA1JJAX13877,DSTG39632,Ford,Pick-Up
530,U050512,"F-100 STD 3,6",1978,KA1JTK45,DTKG52332,Ford,Pick-Up
532,VSA881,F-100 V8,1978,KA1JBX29316,BXAK37672,Ford,Pick-Up
533,VSA880,F-100 V8,1978,KA1JP26856,DUPG33988,Ford,Pick-Up
534,VVO679,"F -100 STD 3,6",1979,64089,XUAD682929,Ford,Pick-Up
535,RGB774,"F-100 STD 3,6",1980,KA1JAT31079,ATAK38051,Ford,Pick-Up
536,VSA879,"F-100 STD 3,6",1978,KA1JYB-02065,YBAK11763,Ford,Pick-Up
538,VVO676,"F -100 STD 3,6",1981,29386,AXAK36126,Ford,Pick-Up
540,EFO740,"S 10 2,8 TDI D/CAB AA",2003,9BG138AC04C402260,40704138485,Chevrolet,Pick-Up
551,VVO677,"F -100 STD 3,6",1981,KAIJAA38255,AAAK44513,Ford,Pick-Up
553,BXE887,RANGER XL 2.3 4X2,1998,8AFDR10E6VJ090337,VXE00036,Ford,Pick-Up
555,XCK839,F - 100 DOBLE CABINA,1983,KA1JCT08519,BKAK57273,Ford,Pick-Up
561,UZP941,"F-100 STD 3,6",1993,8AFETNL2XNJ056206,NNAE23963,Ford,Pick-Up
562,VSA827,F-150 STD,1993,KB4JNE34933,NEAG20264,Ford,Pick-Up
563,WHS740,"F-100 STD 3,6",1993,8AFETNL21NJ056210,NNAE24074,Ford,Pick-Up
566,BIM991,"F-100 4,9I STD",1997,9BFETNL47VDB38703,JV404935,Ford,Pick-Up
567,BIM989,"F-100 4,9I STD",1997,9FETNL40VDB36243,JV404880,Ford,Pick-Up
568,BIM992,"F-100 4,9 XLT SUPER CAB",1997,9BFETNL49VDB36242,DV404732,Ford,Pick-Up
569,BIM993,"F-100 4,9I STD",1997,9BFETNL42VDB36244,JV404964,Ford,Pick-Up
574,BIM946,"RANGER XL 2,5 D/CAB",1997,1FTCR10A1TTA57991,A57991,Ford,Pick-Up
575,BLS693,S10 S/CAB,1997,98G124ARVTC900324,B22NZ31054287P,Chevrolet,Pick-Up
576,CLZ754,"RANGER XL 2,5 ",1999,8AFDR10E8WJ071239,WXE06440,Ford,Pick-Up
583,VZP655,"F-100 STD 3,6",1977,KA1JT052383,DTDG59176,Ford,Pick-Up
584,VLZ415,C-10,1977,A231A-7A736,F-162518,Chevrolet,Pick-Up
592,AEA320,LUV S,1995,9471325,388599,Chevrolet,Pick-Up
599,ROD501,PICK UP C 100,1977,XXX,XXX,Chevrolet,Pick-Up
600,VLZ427,C 10 CUSTOM 4 VEL,1977,H162510,A231A74739,Chevrolet,Pick-Up
601,VZP654,C 10 CUSTOM TDI,1977,F162467,A-23-1A74077,Chevrolet,Pick-Up
602,VSA815,10C,1977,XXX,XXX,Chevrolet,Pick-Up
603,VLZ413,C-10 CUSTOM,1977,F-150851,A231A-74147,Chevrolet,Pick-Up
604,U0066832,"F -100 STD 3,6",1983,4462,51335,Ford,Pick-Up
606,UYZ542,504 GR 5,1992,8038538,637071,Peugeot,Pick-Up
607,WJB539,F-100 STD N,1994,PJ069531AFEUTAL25,PAAR12904,Ford,Pick-Up
609,VLZ438,"F-100 STD 3,6",1980,KA1JYD54515,DMSG-51547,Ford,Pick-Up
611,VSA918,F-100 STD D,1981,KA1JAS11294,YTKA18186,Ford,Pick-Up
612,VZP670,"F-100 STD 3,6",1981,KA1JYT05811,DMY145581,Ford,Pick-Up
614,SKJ924,LUV S/CAB 4X2 2.3,1994,9471184,344836,Chevrolet,Pick-Up
615,VVO555,BRONCO DOBLE,1982,VI5BLA45667,NO TIENE,Ford,Pick-Up
617,CZR026,504 GD 750 KG,1999,8AED37000X5343072,10TC00792634,Peugeot,Pick-Up
619,WYR913,F 100,1978,KA1JRP37414,DSBG11580,Ford,Pick-Up
621,VLZ387,F-100 STD D,1986,KB1JFRR-26783,FRAB-32673,Ford,Pick-Up
622,VLZ436,F-150 V8,1983,1FTD14F4BNA18821,Y.K.A.K.57388,Ford,Pick-Up
625,UUY381,"F-100 STD 3,6",1986,KB1JFR26785,FRAB32704,Ford,Pick-Up
626,VSA919,F-100 DC,1986,KB1JFR26908,GGAB10168,Ford,Pick-Up
627,VLZ416,F-100 STD D,1986,KB1JFR26910,AAAD45303,Ford,Pick-Up
628,VSA826,"F-100 STD 3,6",1986,KB1JGS26560,GSAB32765,Ford,Pick-Up
629,VSA806,"F-100 STD 3,6",1987,KBIJHY17586,FRAB32690,Ford,Pick-Up
634,U027550,C10,1973,A231A-74840,F-050667,Chevrolet,Pick-Up
636,AAH233,"LUV S/CAB 4X2 2,3",1995,9471217,356545,Chevrolet,Pick-Up
637,U040916,PICK-UPD-100,1975,XXX,XXX,Dodge,Pick-Up
638,AAH226,"LUV D/CAB 4X2 2,3",1995,9471218,352888,Chevrolet,Pick-Up
642,UNZ913,D-200,1976,PA4141446,632K00138F,Dodge,Pick-Up
648,GNQ404,F 100 4X2 XL PLUS 3.9D CAB SIMPLE,2007,9BFFF22C87B044344,30823346,Ford,Pick-Up
650,BTB494,"RANGER XL 2,5",1998,J071056,VVA00316,Ford,Pick-Up
652,FRB201,RANGER DC 4X2 XL PLUS 3.0L D,2006,8AFDR12P66J000331,C34206553,Ford,Pick-Up
654,DWK310,"TROPER 3,1 D INTERCOOLER",2001,17100650,806945,Isuzu,Pick-Up
655,DWM284,B 2500 UG81 DX,2001,100143985,WLAT201621,Mazda,Pick-Up
656,DWM285,B 2500 UG81 DX,2001,MYOW10014200,WLAT196451,Mazda,Pick-Up
657,EDB688,"RANGER XL 2,5 MPI S/CAB",2003,8AFDR10F33J298259,B61605578,Ford,Pick-Up
660,EDB689,RANGER XL 2.5 MPI S/CAB,2003,8AFDR10F23J288323,B61602130,Ford,Pick-Up
666,GJZ566,RANGER XL 2.3 4X2,2007,8SER10P07J072344,C34225416,Ford,Pick-Up
674,EJJ989,RANGER,2003,8AFDR10F33J298259,B61605578,Ford,Pick-Up
679,U027893,F-600,1972,KA4LMY/39149,PA-6415216,Ford,Pick-Up
681,U016662,"F-100 LUJO 3,6",1974,KAIJPL02366,XCA12424,Ford,Pick-Up
683,WRC121,C10 CUSTOM 4 VEL,1978,F148718,A231A57359,Chevrolet,Pick-Up
685,RPN275,"F-100 STD 3,6",1980,KA1JXU68818,DGSK-16062,Ford,Pick-Up
687,EFO731,"S 10 2,8 TDI D/CAB AA",2003,9BG138AC04C402254,40704138545,Chevrolet,Pick-Up
688,U058869,F-100 STD D,1980,9471064,YSAK17501,Ford,Pick-Up
690,U060833,F-100 STD D,1981,YSAK13409,KA1JYS99396,Ford,Pick-Up
691,U058870,"F-100 STD 3,6",1981,KA1JYS95790,YSAK99278,Ford,Pick-Up
692,U065962,F-100 STD D,1982,KA1JP04143,BFAK13471,Ford,Pick-Up
694,VJC036,F-100 STD D,1983,KA1JBK49825,BKAK54673,Ford,Pick-Up
695,TQR827,F-100,1985,KAIJCU-37330,CUAK44312,Ford,Pick-Up
696,VFS885,C10 CUSTOM 3 VEL,1986,GC3002600,6002592,Chevrolet,Pick-Up
697,VFS810,F-100,1986,KB1JGR-15478,GRAP22519,Ford,Pick-Up
698,U081368,504 GR II,1987,5231211,464556,Peugeot,Pick-Up
700,UIS619,"F-100 STD 3,6",1987,KB1JHN12850,HNAB20328,Ford,Pick-Up
701,UIS622,F-100 STD D,1987,KB8LHS14653,PA4525229,Ford,Pick-Up
702,ESR232,FRONTIER 4X2 XE 2.8TD D/CAB,2004,94DCMGD225J564053,40704188563,Nissan,Pick-Up
703,VFS812,F-100 STD D,1988,KB8LJA13676,PA4539903,Ford,Pick-Up
704,UXW944,"F-100 STD 3,6",1989,KB1JKX06315,RTAE15350,Ford,Pick-Up
706,SDH514,"F-100 STD 3,6",1994,8SFETNL20RJ052591,RMAR15223,Ford,Pick-Up
708,AJE393,"F-100 STD 3,6",1995,8AFETNL2XSJ026246,SJAR11494,Ford,Pick-Up
